transactionAmount,dateTimeTransaction,merchantCategoryCode,cardBalance,encryptedHexCardNo,latitude,longitude,encryptedPan
4501.61,1.70991E+12,9803,9081926.68,c9eec532fa8054ecac5bb2a43efe2afaffca22cb,29.33903,104.778442,930a488eaa79c5208d7cf722a22b7385297b7f1a
4096.06,1.71067E+12,8314,4543062.39,aba6bc71e0a166df9c3933f5b20f0687a6f7dc00,41.4643216,-8.6350154,0aa907bff09c237d3de74f115c065b281b8545ee
3189.75,1.70976E+12,4444,519932.18,7e411085ee4dc0bd7efc6eac261a6e5927f0dd73,27.789796,120.67484,60294b26c658440a1fa3a52264ca47b346d8fa93
4361.44,1.71103E+12,5969,2972620.84,6f7492dc3edd5bb820c8582d1dfb3b6bf00ec1b5,32.8568937,36.6255869,aa919d31ba02400e8ace786bdefa8230679287e3
8293.68,1.71145E+12,5969,8199882.97,e27ed2e7794b1875a958b81b188f6037bc1aa44e,59.3514599,17.9843165,930a488eaa79c5208d7cf722a22b7385297b7f1a
5808.22,1.71089E+12,1230,7230939.82,9cd675d8541cb63d6a292c47be0fe1e15a36502b,-8.7195657,122.3589285,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
8436.39,1.70951E+12,1230,5509813.27,6455b47f59443f833f3a5e8d14d4fd799757c5ed,3.1035814,101.640078,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
2471.86,1.71106E+12,9803,4910415.54,58edc62e626dfd8db9cce60321b454aab93e15ae,26.732065,67.786348,aa919d31ba02400e8ace786bdefa8230679287e3
8280.43,1.70994E+12,4444,3798300.92,381c229d338b4798ad6a393c486f66d2b6b77a0e,10.3827887,-9.3118282,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
3836.72,1.71039E+12,5969,3423667.26,ec55a2e5762c00bca0dcd243861c37f954362eb6,1.1016277,33.9303991,ec27e63d232fb26c30d3ecbb36762271568960bf
8427.83,1.70976E+12,1230,9960038.85,d33293c9b316a6c6ec29f1fd0caff671d61be8f7,38.013999,24.4198995,0aa907bff09c237d3de74f115c065b281b8545ee
4173.82,1.70996E+12,4444,2538357.13,e04548b2a1d4ac38d6a92cc9aa771fb53d99355c,13.5292779,-86.2856819,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
2525.79,1.71178E+12,2371,2044486.64,682f71bb46340d0daa471f198cffc5dde21e096a,43.0641899,141.4864943,fb5e958f3ac28186d34d9974250e2b696f95e88e
850.85,1.71129E+12,8314,4928792.74,b97ce51c15f4932faba80667bdbc803c413d287a,38.0113874,23.6027231,dc5fdfd42d6d13b875e941169108d8efe142ba3d
8258.36,1.7108E+12,6501,2671251.91,b637b84f9b620df420ffac7489d9912e132ede61,-19.157438,-45.4447859,0aa907bff09c237d3de74f115c065b281b8545ee
5350.05,1.71011E+12,8314,8584438.89,1f1b1c723eb40d0561fa59a0924be13c81948520,27.088049,119.647769,930a488eaa79c5208d7cf722a22b7385297b7f1a
603.22,1.70952E+12,1230,1647249.19,07342cb430f1d3a2eca01b7cbe890f2c5dd3fcd7,-9.718793,-65.395393,ec27e63d232fb26c30d3ecbb36762271568960bf
7875.11,1.71046E+12,1230,3826537.69,692f69276a739e4c017b34117a764b439a349f71,22.8064234,-82.5848464,0aa907bff09c237d3de74f115c065b281b8545ee
9340.9,1.71154E+12,9803,9130982.24,decb733f67ecffa6c0903f9c46ed57119979fa05,21.8528313,104.0836104,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
3167.77,1.71014E+12,2371,1869600.86,0e5fed29b1748eb33b78ade83acf160bfd3fee61,-6.9484206,110.2579036,fb5e958f3ac28186d34d9974250e2b696f95e88e
661.63,1.7099E+12,1230,4096563.63,68b104aa246adfc7dca5862a8ba2b430b8fc2246,-6.7354694,105.8429054,0aa907bff09c237d3de74f115c065b281b8545ee
9611.66,1.70964E+12,9803,459708.41,921ce18e6b40912a0a4eacbf5374aeaf4ba843ae,41.5728211,23.7282719,aa919d31ba02400e8ace786bdefa8230679287e3
9566.82,1.71179E+12,5969,3838756.61,c20555fa5e7b12a4b609268b4add2d51215ab80e,-3.870003,-38.602824,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
7095.94,1.70981E+12,1230,6245568.83,4b59acdb58df26254318719a8f648c89d116d051,31.04808,121.749495,fb5e958f3ac28186d34d9974250e2b696f95e88e
8965.83,1.7114E+12,2371,9188018.98,cc20b4b0fbe1531d036bb1cee80aa7207c4e7f9e,10.1641809,40.6499135,aa919d31ba02400e8ace786bdefa8230679287e3
9045.52,1.70926E+12,8314,5357044.58,34faec30744e5c43e4fb602e251b87917741fcd2,-8.2383,123.7896,0aa907bff09c237d3de74f115c065b281b8545ee
4044.82,1.71136E+12,2371,1767357.31,5f0aa86eb5697e7c566c8fb4aa1e5b97a7e35d64,60.0587654,18.0822119,aa919d31ba02400e8ace786bdefa8230679287e3
4209.15,1.70943E+12,1230,3073068.34,8c56753d12fd08cae8751a1bee3ec782c11e9d95,-7.302664,112.7330892,ec27e63d232fb26c30d3ecbb36762271568960bf
5451.87,1.71024E+12,5969,3558484.43,e9a49e28f198d505177d8b97f5b56ae85d37e061,28.358884,91.243888,60294b26c658440a1fa3a52264ca47b346d8fa93
8228.92,1.71169E+12,4444,3541196.29,0c8682ad511203c0955b5f83cb6beb6d7564306d,37.0038961,21.9202642,6a31bb82232078dde0ea99c0fae41895107c21b6
6644.78,1.71029E+12,6501,3759392.77,0991f2b4dfd394a429f98f26c7f2ac6dad2ece63,27.569678,116.63704,aa919d31ba02400e8ace786bdefa8230679287e3
1391.57,1.70973E+12,8314,6619867.22,163c3b8b99e68e5fefeabf90e2bbb51ef190040e,49.566715,17.1679608,60294b26c658440a1fa3a52264ca47b346d8fa93
7352.39,1.71002E+12,8314,5947422.5,17ce7174e1622552cf33a7357ac9d25ab734bd0d,45.4718665,-76.6841393,fb5e958f3ac28186d34d9974250e2b696f95e88e
3928.16,1.7108E+12,2371,8345757.99,0075e1bff8c868b43054a0bd51f70449dec8b219,45.6232258,63.3139829,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
9683.05,1.71137E+12,5969,1972920.99,8f32f6a98f1df7e1ca9e237e68587ec26e50b0e8,-0.2007936,102.5527505,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
1530.36,1.71073E+12,8314,8274040.55,32d855db9e68d99e289490589a8c0c9ffe779b0d,31.60858,118.983733,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
6945.64,1.70935E+12,8314,5709254.74,a8223396649f8b88d1e3ccb1c023f7cdee8ea02e,38.7607275,139.7347818,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
9254.1,1.71088E+12,4444,7644797.1,27802c3d458e3ed3b4a5b18c75813ccfa0e16492,50.3768235,35.3859026,930a488eaa79c5208d7cf722a22b7385297b7f1a
187.91,1.71012E+12,4444,2361721.9,f2fc1eedc5a1a568c046903933cfdf2e15c7be56,33.9769138,132.7764778,aa919d31ba02400e8ace786bdefa8230679287e3
7860.67,1.70984E+12,2371,9912393.3,cdade24a633ac1c47e806b0be5d9c4659cc28683,53.1517598,49.8698614,60294b26c658440a1fa3a52264ca47b346d8fa93
9128.84,1.71139E+12,4444,4740243.04,02a3c3cb2c664e064645724306f38ddc98f27051,-13.68828,-72.019989,930a488eaa79c5208d7cf722a22b7385297b7f1a
5233.29,1.7094E+12,6501,5193139.91,855b12c94a7acf1039d941430dd4b2fee1ea4c18,22.483182,113.916509,dc5fdfd42d6d13b875e941169108d8efe142ba3d
1190.18,1.71066E+12,5969,2023536.23,731169d87fab50c18bf5a374d2b6ae32dd8a036b,-38.9459345,-68.113957,930a488eaa79c5208d7cf722a22b7385297b7f1a
3487.03,1.71148E+12,1230,5716055.59,0144a97d0d18c3edc75ac91fd2666802bf4f36cf,34.799642,103.202869,aa919d31ba02400e8ace786bdefa8230679287e3
4135.42,1.70986E+12,9803,2974470.21,a871c7d9ddf17b5285e11fd9d1bb53ca973eff82,-7.2114552,112.7450068,930a488eaa79c5208d7cf722a22b7385297b7f1a
9278.51,1.71133E+12,5969,4986107.25,1e2183649e8cfda6035980e25d16933d106dd9e6,59.379366,13.503977,fb5e958f3ac28186d34d9974250e2b696f95e88e
9094.77,1.70953E+12,6501,816456.79,b1d44d2e08bd2adb692539e977477ab83e6e9f57,-1.7505747,116.0886704,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
3232.92,1.71037E+12,1230,7289240.17,91c4e3bfd8248978e13124e39cc6ec4fc8f8a486,-17.0490108,-41.5612423,60294b26c658440a1fa3a52264ca47b346d8fa93
4758.23,1.71034E+12,3409,4886903.24,ef849c7f338d37b9724c7be28ef2fcb808499508,55.580853,38.136671,fb5e958f3ac28186d34d9974250e2b696f95e88e
233.93,1.71042E+12,3409,5505110.23,61d76fea49708eb718371e20406de420125ce116,26.830199,116.844405,6a31bb82232078dde0ea99c0fae41895107c21b6
3823.55,1.70991E+12,2371,2443432.23,2f6907b8eea1aee81f5638b47bdfee59541537c4,35.76588,101.87139,dc5fdfd42d6d13b875e941169108d8efe142ba3d
6172.6,1.7105E+12,3409,3682379.33,0a13dcfe84c5d36e7e73020535cc577455847b4b,41.5872,129.6051376,aa919d31ba02400e8ace786bdefa8230679287e3
2602.1,1.71025E+12,1230,3800035.8,113851e002f30c27f5a6ae605d69d40c4bb9c4d7,-31.3317595,-54.1038619,fb5e958f3ac28186d34d9974250e2b696f95e88e
7908.82,1.71098E+12,4444,5531129.17,7799968db01265b61437255f4f304cc3fc5ca832,56.3996976,61.8799755,dc5fdfd42d6d13b875e941169108d8efe142ba3d
173.76,1.70974E+12,4444,8695244.64,cb0fb1f415ec4fda3411d7795adabbb6c577a152,33.1837961,-97.1305536,aa919d31ba02400e8ace786bdefa8230679287e3
7255.7,1.71103E+12,5969,8802037.79,3dcb6bac049b21dd48e6ce2c3eb7b7aeef920feb,40.4824514,49.946315,ec27e63d232fb26c30d3ecbb36762271568960bf
9490.09,1.70929E+12,4444,1248451.05,a45a0bdad3dc2cb17c103f3f0dcc995c00f70b48,3.7232292,96.8418,dc5fdfd42d6d13b875e941169108d8efe142ba3d
7174.77,1.71026E+12,4444,9047131.1,557d34ba737b917214759e2b1d8509aa17b085f1,30.17106,108.165335,930a488eaa79c5208d7cf722a22b7385297b7f1a
2301.97,1.70999E+12,1230,9749250.33,2160567c69c9b401180d9e7b20f11290d9850744,-6.2694214,14.2337805,0aa907bff09c237d3de74f115c065b281b8545ee
5068.37,1.71093E+12,1230,128921.71,dd4b5ec31a0e1ed1b7a1db8c729cdc7d9a5d5a72,61.2067486,62.8101616,fb5e958f3ac28186d34d9974250e2b696f95e88e
1483.61,1.71159E+12,9803,2056069.37,229a00c5013643015e34d6f2be09fbc707826040,49.7917105,18.3442739,60294b26c658440a1fa3a52264ca47b346d8fa93
9974.57,1.71134E+12,3409,1711805.62,be9401533922dfb6c73a9c249587d4dde660e06c,13.869601,124.3090475,fb5e958f3ac28186d34d9974250e2b696f95e88e
2769.81,1.71012E+12,2371,3681181.45,a3d92185a51795376cbf7fb06664d26cd4ddc974,55.7133263,37.8049211,aa919d31ba02400e8ace786bdefa8230679287e3
5416.25,1.71073E+12,3409,8189848.55,dabc9613431272e5263f381d0e633392f6828162,52.4127967,17.9186809,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1321.72,1.71074E+12,4444,2569073.82,6098930d35d61ced4e834cc6fb1a55f3d359ae13,31.842209,117.329247,aa919d31ba02400e8ace786bdefa8230679287e3
927.9,1.71001E+12,6501,2841252.32,8b7fee696cf548342dcefa83893431c1455da827,43.2837871,46.4531554,fb5e958f3ac28186d34d9974250e2b696f95e88e
8101.17,1.71124E+12,6501,8447990.76,0bff17fad5034cf35944bf80047352352052a976,29.72277,106.53519,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
8678.33,1.71137E+12,1230,6537406.35,44a76307c3857febf0b4f0556ee58cf4fe38ca61,31.556273,115.004962,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
947.98,1.71081E+12,2371,9998738.95,bc9e606e09a096d82ae1817cbad581c5085435c8,45.559393,-73.907613,dc5fdfd42d6d13b875e941169108d8efe142ba3d
8533.77,1.70974E+12,1230,9975196.39,7e3ecce05bccb01b234ee662ef4420eb60ab3c30,39.761424,117.006093,0aa907bff09c237d3de74f115c065b281b8545ee
7842.4,1.70926E+12,9803,9537015.52,90cc44d71c94c5861a3560c431f570b87e7b8e30,14.6707644,-91.1968495,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
7215.94,1.70981E+12,2371,9346313.35,a9c5771ac74d1d990e15bca95321601b3d044dee,41.811979,126.918087,60294b26c658440a1fa3a52264ca47b346d8fa93
3652.17,1.71078E+12,9803,649745.96,ddebe34da1aab056fa550f2984e0015224cb4ee0,17.9469612,98.8113193,6a31bb82232078dde0ea99c0fae41895107c21b6
1275.61,1.71012E+12,3409,1000978.66,97ff66330b62acf584383d37971343f17b09772c,28.2123183,-80.6720617,fb5e958f3ac28186d34d9974250e2b696f95e88e
3316.3,1.70996E+12,9803,9744439.48,c1b24b650ffc82d505e1c372011a5232b17a61e7,15.3228767,38.9250517,aa919d31ba02400e8ace786bdefa8230679287e3
374.13,1.70951E+12,1230,7458936.33,646733f975491da3a0635ecc6418298ab6246cb3,46.688163,83.406926,0aa907bff09c237d3de74f115c065b281b8545ee
990.6,1.70931E+12,4444,3198645.46,c4f8c12e4ec2a0fa732d258810b629c10aeaf3cb,14.6843598,121.0928711,ec27e63d232fb26c30d3ecbb36762271568960bf
9292.84,1.71141E+12,5969,9011006.74,b49311dd4a9ecf12cc19ce11500ef3cc3a009b2c,30.070933,118.181531,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
896.26,1.711E+12,8314,8555860.93,787bd4fda4735771214d0347ae45826bb7dc0f05,39.8385153,-8.8190392,ec27e63d232fb26c30d3ecbb36762271568960bf
4367.62,1.71122E+12,5969,8962371.61,919eb5d7e55da7cfc700669ab176cd57e646e8d3,40.3459138,23.3097061,fb5e958f3ac28186d34d9974250e2b696f95e88e
570.93,1.71084E+12,5969,2353464.38,3b98ea48f4fee47be3896aaf3abd22a2c6b92a1f,39.2783775,140.4636669,6a31bb82232078dde0ea99c0fae41895107c21b6
8488.65,1.71125E+12,5969,6091981.34,93f3c5952cc49be9ddaf5d732e6de216ba949577,-10.8618754,122.9276532,fb5e958f3ac28186d34d9974250e2b696f95e88e
1698.16,1.70984E+12,8314,4270522,efa9311cd8a178f7621edfe000b48fe91991f63f,-20.7795586,165.2386673,ec27e63d232fb26c30d3ecbb36762271568960bf
9121.57,1.7101E+12,8314,517420.89,81439e2dd068a19db58453f80792c9cdcd5a060a,36.0190178,129.3434808,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5431.77,1.7096E+12,1230,3467513.36,0beb83e08d32589f49118f37dae06b892b4423c0,52.2766397,5.162358,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
4682.54,1.71006E+12,3409,8978228.37,1e7556a8fa6cd89232757abad4498ee1e6e18e90,30.070933,118.181531,aa919d31ba02400e8ace786bdefa8230679287e3
9290.52,1.70982E+12,8314,7902509.42,0f16e2625afffadfa9defdc6a4c9a5526f0c6646,-23.7130018,-46.4140801,0aa907bff09c237d3de74f115c065b281b8545ee
5352.17,1.70955E+12,4444,4580039.3,68e1aeea996315aacc5e954c5afe38968d0301e0,53.1905954,107.3306835,ec27e63d232fb26c30d3ecbb36762271568960bf
9664.35,1.71159E+12,8314,9781779.08,33ab91605a938ddbd8602c77c21e447ba3721ac7,10.1775604,106.1125201,dc5fdfd42d6d13b875e941169108d8efe142ba3d
8135.37,1.70961E+12,5969,4869056.39,7ec567a5d0c6718c78fd92cc639b6d4574ace252,10.528943,-85.25482,dc5fdfd42d6d13b875e941169108d8efe142ba3d
444.34,1.70957E+12,2371,2994236.94,fde9ab6817d9ee0f81534dfb53caaa80eebc81cd,-9.8076,123.9023,aa919d31ba02400e8ace786bdefa8230679287e3
5257.85,1.70939E+12,2371,9648954.23,e0539231a3b38099556dfcda16140e6df070831c,41.2609927,-8.3135858,ec27e63d232fb26c30d3ecbb36762271568960bf
6461.52,1.71039E+12,6501,1627496.5,c5b23ff952a1349361bff0398bf0d768af9f8137,49.45802,-120.51076,fb5e958f3ac28186d34d9974250e2b696f95e88e
4345.67,1.70981E+12,8314,9155872.92,5ccf83fadf071564bef9ac6f2d6ccb87a5f67b9a,-25.7782129,28.142569,6a31bb82232078dde0ea99c0fae41895107c21b6
5266.92,1.71023E+12,8314,3115171.59,4fc5f4c182f114c2ef8be94c298b2e1bf8a5063d,19.5663947,109.949686,6a31bb82232078dde0ea99c0fae41895107c21b6
8799.45,1.71128E+12,8314,592959.97,b137d7534c9f5deb13a9aba3228265c9be089582,8.1707969,-63.5658573,fb5e958f3ac28186d34d9974250e2b696f95e88e
4171.01,1.71059E+12,2371,3566110.49,00ea38163e1af56203a05e3afdc82fc8c5905725,23.179858,-81.1885293,0aa907bff09c237d3de74f115c065b281b8545ee
7683.67,1.71065E+12,1230,2579767.13,2b288a608d311141e55c0f79357d7c0d128956d3,57.2900329,13.5137081,6a31bb82232078dde0ea99c0fae41895107c21b6
7458.2,1.70956E+12,1230,6670803.89,8fbc6b95bd45262034196317ed1f83860f7372d4,37.0279431,-76.3116235,aa919d31ba02400e8ace786bdefa8230679287e3
2365.41,1.71173E+12,5969,3834522.71,2ed6b59308e5e6a1b381041a7cfaab07f89fe28d,13.5924758,100.1031202,aa919d31ba02400e8ace786bdefa8230679287e3
2753.62,1.71171E+12,9803,7809236.44,df8df4da0e227a74689a647a82649d0e9d07b9f8,6.382615,124.789568,ec27e63d232fb26c30d3ecbb36762271568960bf
4571.41,1.70989E+12,3409,9637017.01,275dba7c3281a004e7940cf751cbca46e42be2a4,9.9165452,-84.1014639,6a31bb82232078dde0ea99c0fae41895107c21b6
2975.97,1.71026E+12,8314,4966624.82,0beedcfa12049386d37f6e1e2c757052a73d409c,16.1391267,120.5244987,60294b26c658440a1fa3a52264ca47b346d8fa93
7477.17,1.71009E+12,6501,1889602.95,6985a39999dbcf45153a3a8a7ebc84c41e19f621,42.3890735,47.9897691,6a31bb82232078dde0ea99c0fae41895107c21b6
8177.88,1.70944E+12,4444,6453250.38,11b10708b9411f60b62d7b75225526494252e8f6,38.8943618,-77.04997,0aa907bff09c237d3de74f115c065b281b8545ee
1272.73,1.7118E+12,3409,3165706.08,28ed383a58ced41fdffb6f7dad2e6234bc3ab793,-24.2530306,-49.7106625,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
3409.84,1.70973E+12,5969,298866.08,cbcdeb3edb39d02a7a7bf52cecbc5912087d3720,55.662882,37.5826719,6a31bb82232078dde0ea99c0fae41895107c21b6
1406.55,1.71174E+12,4444,6028214.26,8235ae8bfe747dc7b79a8b13d0c208734e8158ce,24.066095,108.664778,930a488eaa79c5208d7cf722a22b7385297b7f1a
7451.1,1.71117E+12,6501,5504382.09,25f172135f4fe2cd730075ec6f8acfce231c29a3,36.645169,117.364633,aa919d31ba02400e8ace786bdefa8230679287e3
4408.65,1.71013E+12,3409,8473510.37,2bc438df73d553a810c9ced4402732d15c3719af,-7.4873219,111.4156647,aa919d31ba02400e8ace786bdefa8230679287e3
5952.58,1.7108E+12,8314,9510413.32,94d0fdf2bd35565ff458905498a4f97a03e35531,52.5299344,17.6034134,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
71.17,1.71029E+12,1230,942415.92,6b2af45ace57d93e772b2ae0e1388bd2d8fa509f,39.0614002,-8.7269577,ec27e63d232fb26c30d3ecbb36762271568960bf
9975.66,1.71077E+12,4444,8873152.75,5da6fb3d7cc2614acd08dc6bc66c80cb9b3331fa,60.7651227,26.7869193,fb5e958f3ac28186d34d9974250e2b696f95e88e
7123.72,1.71047E+12,8314,2627645.73,6ed331ed98257367d223e05ed7ef9daadf2af197,50.6286293,13.8637153,fb5e958f3ac28186d34d9974250e2b696f95e88e
9959.46,1.70962E+12,2371,5112630.37,fb588bcacbf48e852c2ebfe0ec6c0ac8c99082cf,49.8756758,-106.5573172,6a31bb82232078dde0ea99c0fae41895107c21b6
2318.9,1.71013E+12,8314,1624258.86,db5e6dbd09418f56ddcedaa48c0fffb5ed807806,44.043297,129.359811,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
2452.47,1.70952E+12,1230,5883307.74,9b4b391c7a0dd36b2638227a4dfcd07a853d64e3,19.1527452,101.1539414,dc5fdfd42d6d13b875e941169108d8efe142ba3d
1256.26,1.71166E+12,4444,1421571.19,74439a9343b253032e861c5814452c6994e60f73,-34.3788739,-58.7024688,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
480.9,1.71157E+12,5969,4175644.23,c4a5f50dc3ee2c1bec95f96566e654dda2adf740,48.455754,-123.3599687,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1354.99,1.71029E+12,3409,1634321.39,09208352b9257b38ad5b45ab16c66ee9d000972f,33.1963963,-8.587212,fb5e958f3ac28186d34d9974250e2b696f95e88e
5451.09,1.71088E+12,2371,8650212.12,4cc3dbd0f77eff60d5fe6227dd834a85e780acc0,56.2130392,12.8566693,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
3909.8,1.71011E+12,6501,2833220.29,d87abb7636443c38f6886ef8d10cecb07adaaf04,49.59977,-119.66911,dc5fdfd42d6d13b875e941169108d8efe142ba3d
3837.97,1.71074E+12,1230,71411.47,9d6c6b73bcf6501e8a498fac66f8d964c4ff907e,6.9280156,79.8908308,0aa907bff09c237d3de74f115c065b281b8545ee
1156.91,1.70952E+12,1230,3159569.82,f21e269056411422b19dad40b9426e838b387e18,22.251924,112.794065,0aa907bff09c237d3de74f115c065b281b8545ee
5023.82,1.7106E+12,5969,3038556.13,9f9c5dd889d444f228a78280fa6ef11b1eee261a,-1.5564515,-47.6455169,6a31bb82232078dde0ea99c0fae41895107c21b6
6768.87,1.71083E+12,4444,1827261.34,44a397396a783e1aa633219907341d0a22450602,46.5734584,15.6125252,ec27e63d232fb26c30d3ecbb36762271568960bf
9289.71,1.70992E+12,9803,9107547.14,6eaf1d875390274297e5e8dd34de656e11b967dc,3.1140502,43.651925,dc5fdfd42d6d13b875e941169108d8efe142ba3d
9710.88,1.7099E+12,6501,7639997.93,f2328f7ed2ef34231e6e8ef297d03ccd6edf85df,18.934217,-70.4066437,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
5961.91,1.71179E+12,8314,7360315.47,627237145c423b6f5a567cd88cd60c8380eca0e2,30.453667,114.872199,0aa907bff09c237d3de74f115c065b281b8545ee
1951.74,1.71149E+12,3409,2342664.83,5ed0160a1939367c9362088168ec2c053b0043a8,50.0072402,18.4458999,aa919d31ba02400e8ace786bdefa8230679287e3
3202.73,1.71008E+12,4444,1988322.15,fd355768d76b7aa2895b443ddd6b5c10a330938e,31.336174,109.898233,6a31bb82232078dde0ea99c0fae41895107c21b6
246.49,1.70947E+12,1230,7130942.38,c31bc22226929e1c4b341d93468bc2e87a158139,31.4478222,12.9838564,fb5e958f3ac28186d34d9974250e2b696f95e88e
8309.67,1.70935E+12,5969,9947718.47,742b1f47d9ad207a3cea7b79c832baf379f9acba,-0.4978509,117.1448579,6a31bb82232078dde0ea99c0fae41895107c21b6
5066.48,1.70927E+12,6501,548360.31,7963cf3ff60074a96d9de0b8986110015d000a74,39.2075584,-8.6259188,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
8041.03,1.71013E+12,2371,9001247.04,e893229665785b76fa186861fd433a512ecc223e,14.9247834,-85.692279,60294b26c658440a1fa3a52264ca47b346d8fa93
4481.7,1.71109E+12,6501,2679314.18,6858f7be62dbdc4d0fa361e9fd3c94e572787e7c,46.1236303,32.2912714,60294b26c658440a1fa3a52264ca47b346d8fa93
3036.68,1.70967E+12,3409,6801625.7,382761ffa7e00306547312c586b5f0d8bd73fbe5,-7.150975,110.1402594,aa919d31ba02400e8ace786bdefa8230679287e3
5186.24,1.71056E+12,2371,1416137.36,d418395b017a4d217ae5ec246866fb47fd0da1f2,4.2784597,126.8573186,fb5e958f3ac28186d34d9974250e2b696f95e88e
9732.75,1.71004E+12,5969,3983478.02,0b35e98ad8f4ee0cb98647be5907254817ba63b8,31.2385954,31.4656904,60294b26c658440a1fa3a52264ca47b346d8fa93
3323.15,1.71132E+12,3409,3669402.08,bb0bf943259fea505cd3fe4d6e6aa18dcca6c7e2,-32.0288506,-53.3936083,fb5e958f3ac28186d34d9974250e2b696f95e88e
3814.47,1.71024E+12,3409,9989528,8563e4db7ba25a4696aab5b546d127431cff2245,-15.2735504,23.1501117,aa919d31ba02400e8ace786bdefa8230679287e3
3753.12,1.70981E+12,2371,2381027,51ece6251c442417f854d4b15eff8379cae994d5,48.0470083,28.8848809,6a31bb82232078dde0ea99c0fae41895107c21b6
8829.97,1.71099E+12,8314,1653627.43,edd3ba66add84e8c610e4df4841b755d16e2723c,50.1269792,14.0180996,aa919d31ba02400e8ace786bdefa8230679287e3
8125.91,1.71054E+12,6501,3879356.33,70cae95dec6b8843416553c4862ccb1d828e9876,48.7277622,100.7724281,fb5e958f3ac28186d34d9974250e2b696f95e88e
1878.48,1.71023E+12,8314,6460623.78,800dee7b8888972f08b4abb8082b4d0280316971,28.650072,121.261886,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
7863.4,1.7105E+12,5969,4513669.18,e3547c930b91a39eff2df9ef2f4535c6b06123a7,11.9647465,43.2884071,dc5fdfd42d6d13b875e941169108d8efe142ba3d
1877.48,1.70928E+12,1230,6739611.46,157890b72b776ac906e4530841574bf5ef98817e,60.008624,30.412653,0aa907bff09c237d3de74f115c065b281b8545ee
6816.17,1.71038E+12,2371,1983178.23,cad8b4d5e42d7bcbc8491f78c22ae5382729538f,27.048088,119.28827,930a488eaa79c5208d7cf722a22b7385297b7f1a
9670.98,1.71134E+12,5969,6391481.06,3692b29b037eeb28d06a2ca7050e440ee87faeaa,8.2158527,-13.0961989,6a31bb82232078dde0ea99c0fae41895107c21b6
5737.16,1.71119E+12,6501,7528237.74,0262834edfd2eeca27c3023f722601cfde4a7235,-22.7475609,-50.3834929,ec27e63d232fb26c30d3ecbb36762271568960bf
2589.09,1.71093E+12,5969,3490182.44,f30baf9e83b6dd05245acfa63878777a33ca1aa7,61.7664099,22.4781721,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
2385.62,1.71174E+12,8314,7682982.95,8175af6ec379bde79f1e9de755dde89d9320c1d5,30.572815,104.066801,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
556.86,1.71048E+12,2371,9529035.71,c7a2663fc1666008de92b0dde9bc539b34004794,53.2077345,34.3210714,6a31bb82232078dde0ea99c0fae41895107c21b6
3679.96,1.71146E+12,4444,3211121.71,f25e9155ddefe76c113bbdd7d8a43d6f998dc0d2,62.9131803,34.4619228,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
4623.43,1.71011E+12,2371,593807.83,0a154ebfe6873427d2c7730b3ad30016d794ebda,-7.4574955,108.8408547,6a31bb82232078dde0ea99c0fae41895107c21b6
2781.24,1.71166E+12,6501,4426039.69,7aa71c41c3c48c77b5aa6eb726d54b3bc2ddef83,7.5958893,126.4361995,fb5e958f3ac28186d34d9974250e2b696f95e88e
7381.55,1.70974E+12,9803,72835.16,79e9ddccf5780a90ca442b251b5273137a39dc0e,46.8122174,75.0287331,930a488eaa79c5208d7cf722a22b7385297b7f1a
3480.39,1.71168E+12,9803,452935.74,cebbb2e22127c4366c761c710f6742b3f26419dd,-19.009336,-57.5977799,ec27e63d232fb26c30d3ecbb36762271568960bf
3933.26,1.71103E+12,4444,7920008.09,0ebc5cbcb81b9903bf764d6ef79b652c93070c30,20.9064323,-97.6738023,dc5fdfd42d6d13b875e941169108d8efe142ba3d
